Date,Open_USD_CHF,Open_CHF_EUR,Open_CHF_GBP,Open_CHF_JPY,Open_CHF_CAD,Open_USD_JPY,Open_USD_EUR,Open_USD_GBP,Open_USD_CAD,Prev_Close_USD_CHF,Prev_Close_BondCH1m,Prev_Close_BondCH2y,Prev_Close_BondCH10y,Prev_Close_SMI,Prev_Close_BondUS1m,Prev_Close_BondUS2y,Prev_Close_BondUS10y,Prev_Close_SP500
2007-01-25,1.2478,0.6178,0.4069,97.06,0.9442,121.14,0.7712,0.5078,1.1785,1.2487,2.0,2.529,2.567,9153.1,5.013,4.937,4.814,1440.13
2007-01-26,1.2481,0.6191,0.4076,97.06,0.9471,121.17,0.773,0.5089,1.1826,1.2485,1.96,2.538,2.588,9134.1,4.961,4.979,4.879,1423.9
2007-01-29,1.2533,0.6175,0.4069,96.88,0.9407,121.44,0.774,0.5102,1.1791,1.2534,1.98,2.529,2.598,9041.1,4.923,4.971,4.877,1422.18
2007-01-30,1.2531,0.6157,0.4068,97.11,0.9437,121.72,0.7717,0.51,1.1828,1.253,2.0,2.563,2.627,9110.76,4.928,4.991,4.894,1420.62
2007-01-31,1.2516,0.6158,0.4069,97.14,0.9427,121.62,0.7711,0.5095,1.1803,1.2519,2.0,2.567,2.627,9147.0,4.988,4.975,4.875,1428.82
2007-02-01,1.2441,0.6166,0.4089,96.97,0.9453,120.67,0.7673,0.5089,1.1764,1.2437,1.98,2.595,2.638,9135.11,4.987,4.925,4.814,1438.24
2007-02-02,1.243,0.6175,0.4088,97.12,0.9477,120.75,0.7678,0.5084,1.1786,1.2434,1.99,2.574,2.606,9217.87,5.002,4.966,4.843,1445.94
2007-02-05,1.2483,0.6179,0.4072,96.99,0.948,121.07,0.7713,0.5083,1.1835,1.2476,1.99,2.542,2.585,9260.49,5.01,4.937,4.827,1448.39
2007-02-06,1.2484,0.6195,0.4085,96.4,0.9467,120.4,0.7734,0.5101,1.1823,1.2485,2.0,2.526,2.566,9257.94,5.086,4.925,4.81,1446.99
2007-02-07,1.2399,0.6211,0.409,96.82,0.9527,120.06,0.7703,0.5073,1.182,1.2401,1.97,2.525,2.552,9266.16,5.146,4.904,4.769,1448.0
2007-02-08,1.241,0.6192,0.4087,97.2,0.954,120.65,0.7686,0.5075,1.1848,1.2414,2.02,2.522,2.557,9288.2,5.161,4.874,4.749,1450.02
2007-02-09,1.2459,0.6153,0.4096,97.11,0.9487,121.03,0.7668,0.5105,1.1826,1.246,2.03,2.496,2.556,9229.33,5.16,4.883,4.74,1448.31
2007-02-12,1.2486,0.6164,0.411,97.54,0.9394,121.81,0.7697,0.5132,1.1734,1.2485,2.02,2.51,2.586,9292.06,5.148,4.912,4.786,1438.06
2007-02-13,1.2534,0.6152,0.4095,97.22,0.9373,121.89,0.7712,0.5134,1.1751,1.2533,2.02,2.504,2.614,9261.58,5.167,4.937,4.81,1433.37
2007-02-14,1.2467,0.6149,0.4117,97.14,0.9355,121.14,0.7669,0.5135,1.1669,1.2469,2.0,2.513,2.625,9240.01,5.238,4.95,4.816,1444.26
2007-02-15,1.2396,0.6142,0.4109,97.39,0.9397,120.76,0.7615,0.5096,1.1655,1.2397,2.0,2.51,2.619,9299.22,5.237,4.878,4.742,1455.3
2007-02-16,1.2347,0.616,0.4148,96.5,0.9409,119.19,0.7608,0.5124,1.1629,1.2348,2.0,2.483,2.572,9305.39,5.237,4.844,4.71,1456.81
2007-02-20,1.2328,0.6164,0.4155,96.94,0.9439,119.52,0.76,0.5124,1.1643,1.2329,2.03,2.496,2.618,9345.62,5.229,4.848,4.694,1455.54
2007-02-21,1.2363,0.6153,0.4137,97.03,0.946,119.96,0.7607,0.5114,1.1697,1.2361,2.0,2.495,2.595,9315.35,5.238,4.822,4.68,1459.68
2007-02-22,1.2378,0.6147,0.4132,97.65,0.9371,120.87,0.7611,0.5116,1.1604,1.238,2.03,2.476,2.599,9207.09,5.278,4.843,4.694,1457.63
2007-02-23,1.2383,0.6151,0.4126,98.14,0.9378,121.54,0.7618,0.511,1.1617,1.2386,2.02,2.491,2.628,9251.8,5.257,4.87,4.734,1456.38
2007-02-26,1.2325,0.6161,0.413,98.13,0.9404,120.99,0.7596,0.5091,1.1594,1.2329,2.03,2.502,2.616,9258.05,5.239,4.804,4.672,1451.19
2007-02-27,1.2298,0.6163,0.414,98.02,0.9431,120.59,0.7582,0.5093,1.1603,1.2298,2.0,2.455,2.562,9223.03,5.249,4.762,4.631,1449.37
2007-02-28,1.2173,0.6201,0.4186,96.89,0.9584,117.97,0.7549,0.5097,1.1669,1.2176,2.04,2.443,2.542,8909.8,5.248,4.589,4.513,1399.04
2007-03-01,1.2198,0.6194,0.4173,97.11,0.9583,118.52,0.7557,0.5092,1.1697,1.2188,2.04,2.434,2.542,8789.7,5.232,4.659,4.577,1406.82
2007-03-02,1.2217,0.6205,0.4178,96.16,0.9597,117.51,0.7583,0.5106,1.1729,1.2219,2.09,2.422,2.532,8781.91,5.267,4.617,4.554,1403.17
2007-03-05,1.2165,0.6223,0.4227,95.87,0.9668,116.66,0.7572,0.5145,1.1765,1.2165,2.05,2.411,2.542,8798.71,5.234,4.538,4.503,1387.17
2007-03-06,1.2212,0.6253,0.4262,94.58,0.9668,115.53,0.7638,0.5206,1.1814,1.2212,2.04,2.394,2.543,8676.86,5.239,4.512,4.495,1374.12
2007-03-07,1.2234,0.6225,0.423,95.23,0.9614,116.55,0.7618,0.5176,1.1768,1.2239,2.04,2.398,2.556,8775.6,5.248,4.583,4.534,1395.41
2007-03-08,1.2174,0.623,0.4249,95.33,0.9674,116.08,0.7586,0.5174,1.1782,1.217,2.04,2.399,2.565,8878.43,5.248,4.532,4.493,1391.97
2007-03-09,1.2275,0.6201,0.4222,95.36,0.9611,117.11,0.7616,0.5185,1.1805,1.228,2.05,2.414,2.613,8955.7,5.242,4.57,4.518,1401.89
2007-03-12,1.2335,0.6178,0.4192,95.89,0.9502,118.33,0.7624,0.5173,1.1729,1.2349,2.1,2.429,2.629,8933.87,5.219,4.678,4.591,1402.84
2007-03-13,1.2249,0.6188,0.4223,96.01,0.9567,117.64,0.7582,0.5174,1.1724,1.2246,2.1,2.422,2.612,8899.4,5.229,4.64,4.559,1406.6
2007-03-14,1.2181,0.6217,0.4254,95.38,0.9631,116.21,0.7575,0.5183,1.174,1.2174,2.11,2.421,2.596,8829.09,5.233,4.513,4.491,1377.95
2007-03-15,1.2181,0.6207,0.424,96.09,0.9654,117.06,0.7563,0.5167,1.1769,1.2178,2.16,2.38,2.572,8577.66,5.232,4.572,4.54,1387.17
2007-03-16,1.2174,0.6205,0.4242,96.5,0.9663,117.49,0.7553,0.5164,1.1766,1.2172,2.16,2.427,2.587,8706.78,5.191,4.588,4.544,1392.28
2007-03-19,1.2056,0.6224,0.4271,96.43,0.976,116.31,0.7506,0.5151,1.1772,1.2071,2.14,2.426,2.592,8717.63,5.158,4.6,4.549,1386.95
2007-03-20,1.2119,0.62,0.4242,97.07,0.9708,117.65,0.7515,0.5141,1.1774,1.2121,2.16,2.463,2.625,8841.7,5.167,4.63,4.569,1402.06
2007-03-21,1.2115,0.6193,0.4206,96.75,0.9582,117.25,0.7506,0.5097,1.1614,1.2119,2.14,2.467,2.613,8882.39,5.233,4.612,4.555,1410.94
2007-03-22,1.2091,0.6176,0.42,97.17,0.9554,117.52,0.7469,0.508,1.1558,1.2096,2.19,2.48,2.622,8942.16,5.227,4.536,4.54,1435.04
2007-03-23,1.2141,0.6175,0.419,97.25,0.9532,118.09,0.7501,0.509,1.1578,1.214,2.19,2.484,2.627,9074.25,5.232,4.591,4.589,1434.54
2007-03-26,1.2188,0.6173,0.4184,96.69,0.9518,117.88,0.7525,0.51,1.1603,1.2193,2.16,2.477,2.644,9089.85,5.229,4.611,4.617,1436.11
2007-03-27,1.2155,0.6169,0.4176,97.15,0.9548,118.08,0.75,0.5077,1.161,1.2151,2.12,2.476,2.656,9006.03,5.229,4.59,4.607,1437.5
2007-03-28,1.2114,0.6179,0.4199,97.25,0.9548,117.84,0.7487,0.5088,1.1574,1.2119,2.17,2.481,2.646,8966.29,5.192,4.572,4.605,1428.61
2007-03-29,1.2166,0.6172,0.419,96.1,0.9527,116.91,0.751,0.5098,1.1597,1.2161,2.16,2.44,2.637,8870.56,5.151,4.581,4.624,1417.23
2007-03-30,1.2181,0.6157,0.4182,96.89,0.951,118.06,0.7502,0.5096,1.1587,1.2176,2.14,2.455,2.688,8977.45,5.027,4.591,4.642,1422.53
2007-04-02,1.2133,0.6161,0.4184,96.84,0.949,117.51,0.7476,0.5077,1.1521,1.2157,2.14,2.454,2.681,8976.99,5.066,4.583,4.648,1420.86
2007-04-03,1.215,0.6154,0.416,96.96,0.9517,117.84,0.748,0.5057,1.1571,1.2151,2.15,2.464,2.706,8956.31,5.111,4.587,4.646,1424.55
2007-04-04,1.2228,0.6135,0.414,97.25,0.9475,118.94,0.7504,0.5064,1.1591,1.2224,2.16,2.469,2.713,9053.95,5.146,4.624,4.67,1437.77
2007-04-05,1.2199,0.6127,0.4146,97.25,0.9497,118.66,0.7477,0.5059,1.1592,1.2197,2.15,2.468,2.715,9057.62,5.135,4.604,4.654,1439.37
2007-04-10,1.2263,0.6104,0.4155,97.28,0.9394,119.3,0.7486,0.5095,1.1524,1.2265,2.16,2.472,2.727,9099.08,5.065,4.743,4.751,1444.61
2007-04-11,1.217,0.6114,0.4165,97.77,0.9423,119.02,0.7443,0.507,1.1473,1.2167,2.11,2.488,2.747,9150.65,4.988,4.701,4.726,1448.39
2007-04-12,1.2205,0.6098,0.4147,97.76,0.9324,119.33,0.7445,0.5063,1.1385,1.2207,2.16,2.501,2.766,9136.09,4.987,4.722,4.737,1438.87
2007-04-13,1.2165,0.6093,0.4152,97.9,0.9324,119.11,0.7412,0.5051,1.1345,1.2167,2.15,2.517,2.774,9110.06,4.981,4.735,4.74,1447.8
2007-04-17,1.2143,0.6084,0.4138,98.58,0.9314,119.75,0.739,0.5027,1.1318,1.2148,2.14,2.52,2.803,9269.9,4.943,4.749,4.737,1468.33
2007-04-18,1.2079,0.6097,0.4122,98.41,0.9365,118.89,0.7366,0.498,1.1317,1.2087,2.16,2.525,2.768,9228.0,4.916,4.681,4.684,1471.48
2007-04-19,1.2035,0.6103,0.4135,98.4,0.9367,118.46,0.7346,0.4978,1.1278,1.2037,2.16,2.51,2.736,9278.53,4.895,4.643,4.656,1472.5
2007-04-20,1.205,0.6095,0.4144,98.29,0.9373,118.45,0.7344,0.4994,1.1296,1.2052,2.11,2.509,2.767,9256.79,4.905,4.647,4.67,1470.73
2007-04-23,1.2064,0.6086,0.4128,98.29,0.9294,118.7,0.735,0.4985,1.1228,1.2085,2.16,2.513,2.772,9399.75,4.903,4.652,4.674,1484.35
2007-04-24,1.2091,0.6087,0.4131,98.06,0.9275,118.62,0.7364,0.4997,1.1223,1.2096,2.11,2.518,2.77,9438.07,4.907,4.631,4.646,1480.93
2007-04-25,1.2011,0.6102,0.4158,98.63,0.9331,118.49,0.7332,0.4996,1.1212,1.2014,2.13,2.517,2.756,9392.42,4.906,4.605,4.624,1480.41
2007-04-26,1.204,0.6085,0.4147,98.49,0.926,118.59,0.7329,0.4993,1.1153,1.2043,2.13,2.513,2.781,9429.26,4.905,4.644,4.658,1495.42
2007-04-27,1.2089,0.6083,0.4153,98.84,0.9276,119.53,0.7356,0.5022,1.122,1.2088,2.13,2.529,2.784,9481.25,4.879,4.674,4.7,1494.25
2007-04-30,1.2044,0.6088,0.4158,98.94,0.9261,119.18,0.7334,0.5009,1.1159,1.2057,2.12,2.527,2.787,9419.9,4.836,4.661,4.699,1494.07
2007-05-02,1.2138,0.6054,0.412,98.61,0.9152,119.72,0.735,0.5002,1.1113,1.2144,2.14,2.52,2.758,9428.27,4.661,4.637,4.642,1486.3
2007-05-03,1.2143,0.606,0.4139,98.95,0.9115,120.19,0.7361,0.5027,1.1075,1.2138,2.16,2.564,2.797,9444.95,4.711,4.653,4.65,1495.92
2007-05-04,1.2162,0.6068,0.4136,98.98,0.9105,120.4,0.7381,0.5031,1.1076,1.2158,2.17,2.597,2.841,9393.05,4.726,4.712,4.682,1502.39
2007-05-07,1.2109,0.6066,0.4138,99.12,0.9134,120.1,0.7351,0.5015,1.1071,1.2116,2.16,2.581,2.812,9455.47,4.709,4.683,4.644,1505.62
2007-05-08,1.2114,0.6068,0.414,99.09,0.9091,120.08,0.7352,0.5017,1.102,1.2115,2.14,2.589,2.847,9455.54,4.718,4.679,4.632,1509.48
2007-05-09,1.2179,0.6059,0.4125,98.46,0.9082,119.95,0.7382,0.5026,1.1067,1.2182,2.16,2.589,2.816,9377.08,4.732,4.679,4.638,1507.72
2007-05-10,1.2187,0.6064,0.4114,98.47,0.9068,120.04,0.7392,0.5015,1.1056,1.2189,2.15,2.606,2.831,9427.69,4.737,4.734,4.672,1512.58
2007-05-11,1.2204,0.6078,0.4141,98.15,0.9107,119.81,0.742,0.5055,1.1119,1.2196,2.15,2.625,2.834,9367.3,4.746,4.688,4.642,1491.47
2007-05-14,1.2179,0.606,0.4137,98.58,0.9116,120.18,0.7389,0.5044,1.1107,1.2191,2.16,2.616,2.83,9408.25,4.75,4.714,4.676,1505.85
2007-05-15,1.2189,0.6056,0.4144,98.74,0.9069,120.38,0.7384,0.5051,1.1061,1.2193,2.18,2.634,2.873,9387.29,4.708,4.74,4.7,1503.15
2007-05-16,1.2147,0.6054,0.4144,98.94,0.904,120.21,0.7355,0.5035,1.0985,1.2151,2.19,2.655,2.902,9391.03,4.748,4.744,4.708,1501.19
2007-05-18,1.2266,0.6037,0.4126,98.81,0.896,121.23,0.7407,0.5063,1.0995,1.2271,2.22,2.66,2.899,9357.53,4.695,4.787,4.76,1512.75
2007-05-21,1.2279,0.6024,0.4123,98.62,0.887,121.12,0.7396,0.5062,1.0896,1.2275,2.22,2.683,2.932,9424.69,4.76,4.822,4.806,1522.75
2007-05-22,1.2307,0.6035,0.4122,98.69,0.8809,121.48,0.7429,0.5074,1.0844,1.2306,2.23,2.712,2.961,9405.27,4.831,4.81,4.788,1525.1
2007-05-23,1.2297,0.6044,0.4117,98.8,0.8837,121.51,0.7434,0.5063,1.0871,1.2294,2.23,2.723,2.96,9361.07,4.988,4.84,4.832,1524.12
2007-05-24,1.2273,0.6052,0.41,99.05,0.8816,121.59,0.7429,0.5034,1.0825,1.2273,2.24,2.764,3.038,9438.77,4.987,4.836,4.849,1522.28
2007-05-25,1.2272,0.6064,0.4103,98.91,0.8837,121.42,0.7444,0.5037,1.085,1.2284,2.27,2.755,3.042,9357.02,4.956,4.845,4.845,1507.51
2007-05-29,1.2289,0.6049,0.4102,98.98,0.8783,121.66,0.7434,0.5042,1.0798,1.2289,2.27,2.774,3.06,9381.34,4.933,4.869,4.873,1515.73
2007-05-30,1.2252,0.6068,0.4118,99.28,0.8761,121.67,0.7436,0.5046,1.0736,1.2254,2.28,2.828,3.092,9396.01,4.932,4.899,4.888,1518.11
2007-05-31,1.2255,0.6074,0.4129,99.25,0.876,121.65,0.7445,0.506,1.0742,1.2258,2.29,2.813,3.07,9382.77,4.921,4.887,4.87,1530.23
2007-06-01,1.2251,0.6066,0.412,99.34,0.8731,121.73,0.7433,0.5049,1.0701,1.225,2.3,2.825,3.089,9450.85,4.757,4.921,4.892,1530.62
2007-06-04,1.2292,0.6049,0.4103,99.26,0.863,122.04,0.7437,0.5045,1.0614,1.23,2.31,2.842,3.102,9531.46,4.821,4.979,4.956,1536.34
2007-06-05,1.2229,0.6056,0.4104,99.46,0.8648,121.69,0.7409,0.5021,1.0583,1.2237,2.3,2.842,3.093,9487.5,4.764,4.966,4.929,1539.18
2007-06-06,1.218,0.6071,0.4117,99.61,0.8727,121.36,0.7397,0.5016,1.0635,1.2178,2.26,2.841,3.11,9408.22,4.732,5.008,4.997,1530.95
2007-06-07,1.2165,0.6088,0.4126,99.51,0.8694,121.06,0.7406,0.5019,1.0579,1.2165,2.28,2.808,3.075,9277.49,4.757,4.954,4.968,1517.38
2007-06-08,1.2241,0.608,0.4128,98.75,0.8702,120.9,0.7447,0.5056,1.0657,1.2238,2.34,2.834,3.143,9152.08,4.798,5.034,5.141,1490.72
2007-06-11,1.2355,0.6056,0.411,98.52,0.859,121.72,0.7482,0.5077,1.0616,1.2351,2.33,2.8,3.185,9150.69,4.745,5.005,5.107,1507.67
2007-06-12,1.2378,0.6046,0.4101,98.26,0.8558,121.66,0.7486,0.5077,1.0597,1.2383,2.34,2.824,3.151,9223.04,4.703,5.026,5.168,1509.12
2007-06-13,1.2418,0.6051,0.4078,97.94,0.8589,121.65,0.7517,0.5065,1.0671,1.2421,2.36,2.828,3.2,9180.97,4.646,5.107,5.289,1493.0
2007-06-14,1.2441,0.6037,0.4073,98.54,0.8573,122.61,0.7511,0.5068,1.0668,1.2437,2.37,2.872,3.235,9146.07,4.579,5.086,5.202,1515.67
2007-06-15,1.2461,0.6028,0.4072,98.63,0.8571,122.94,0.7514,0.5076,1.0686,1.246,2.36,2.852,3.217,9292.3,4.491,5.098,5.225,1522.97
2007-06-18,1.242,0.6017,0.4073,99.38,0.8593,123.47,0.7475,0.506,1.0679,1.2412,2.38,2.864,3.253,9395.75,4.439,5.027,5.169,1532.91
2007-06-19,1.2421,0.6001,0.4058,99.5,0.8622,123.62,0.7455,0.5041,1.0713,1.242,2.38,2.863,3.253,9365.73,4.402,5.005,5.14,1531.05
2007-06-20,1.2405,0.6003,0.4054,99.43,0.8562,123.35,0.7448,0.503,1.0625,1.2407,2.37,2.825,3.18,9333.4,4.436,4.942,5.088,1533.7
2007-06-21,1.2375,0.6027,0.4054,99.74,0.8611,123.49,0.7461,0.5017,1.0663,1.2374,2.46,2.854,3.2,9347.28,4.359,4.976,5.136,1512.84
2007-06-22,1.2416,0.6014,0.4041,99.61,0.865,123.69,0.747,0.5019,1.0746,1.2413,2.53,2.866,3.207,9230.27,4.17,4.98,5.186,1522.19
2007-06-25,1.2287,0.6042,0.4071,100.7,0.8697,123.77,0.7425,0.5002,1.069,1.2294,2.6,2.898,3.213,9166.49,4.245,4.925,5.136,1502.56
2007-06-26,1.2284,0.6044,0.4073,100.63,0.8709,123.64,0.7427,0.5005,1.0703,1.2286,2.57,2.871,3.187,9141.23,4.351,4.882,5.086,1497.74
2007-06-27,1.2277,0.6052,0.4075,100.33,0.8716,123.18,0.7429,0.5004,1.0703,1.2283,2.57,2.858,3.187,9073.33,4.503,4.877,5.084,1492.89
2007-06-28,1.2289,0.6046,0.4069,99.87,0.8704,122.77,0.7434,0.5001,1.0703,1.2291,2.58,2.837,3.186,9025.82,4.242,4.904,5.087,1506.34
2007-06-29,1.2309,0.6039,0.4055,100.04,0.8602,123.16,0.7435,0.4993,1.0594,1.2311,2.58,2.875,3.209,9138.91,4.012,4.95,5.11,1505.71
2007-07-02,1.221,0.6045,0.4076,100.71,0.8704,123.0,0.7383,0.4978,1.0633,1.2216,2.55,2.9,3.23,9209.36,4.265,4.871,5.027,1503.35
2007-07-03,1.2101,0.6059,0.4092,101.08,0.8722,122.36,0.7335,0.4955,1.0559,1.2107,2.55,2.912,3.229,9192.58,4.474,4.85,4.989,1519.43
2007-07-05,1.2168,0.6034,0.4073,100.73,0.8691,122.61,0.7345,0.4958,1.0583,1.2169,2.55,2.961,3.299,9294.51,4.757,4.887,5.066,1524.87
2007-07-06,1.2174,0.6039,0.4082,100.94,0.8674,122.9,0.7353,0.4971,1.0566,1.2176,2.56,3.026,3.351,9219.37,4.731,4.975,5.144,1525.4
2007-07-09,1.2175,0.6023,0.4082,101.35,0.8613,123.42,0.7335,0.4971,1.0492,1.218,2.56,3.066,3.37,9263.97,4.678,4.992,5.187,1530.44
2007-07-10,1.216,0.603,0.4078,101.41,0.8621,123.35,0.7335,0.4961,1.0489,1.2165,2.56,3.058,3.398,9296.43,4.601,4.946,5.134,1531.85
2007-07-11,1.2002,0.6048,0.4103,100.98,0.8763,121.43,0.7272,0.4933,1.0538,1.2023,2.55,3.031,3.357,9248.38,4.697,4.849,5.029,1510.12
2007-07-12,1.2056,0.6033,0.4081,101.48,0.8748,122.37,0.7275,0.4922,1.0551,1.2058,2.56,3.024,3.368,9214.39,4.721,4.904,5.09,1518.76
2007-07-13,1.2026,0.6027,0.4094,101.69,0.8687,122.32,0.7252,0.4926,1.0453,1.2025,2.56,3.009,3.372,9248.51,4.706,4.946,5.13,1547.7
2007-07-16,1.2022,0.6033,0.4088,101.32,0.8716,121.86,0.7256,0.4917,1.0484,1.2026,2.55,3.056,3.389,9261.74,4.699,4.929,5.097,1552.5
2007-07-17,1.2032,0.6032,0.408,101.22,0.8672,121.83,0.726,0.4911,1.044,1.2035,2.52,3.036,3.344,9299.8,4.688,4.869,5.043,1549.52
2007-07-18,1.2017,0.6036,0.4064,101.65,0.8678,122.18,0.7254,0.4885,1.043,1.2018,2.51,3.006,3.344,9219.32,4.737,4.886,5.055,1549.37
2007-07-19,1.2008,0.6031,0.4056,101.47,0.8692,121.85,0.7243,0.4871,1.0443,1.2008,2.51,3.026,3.288,9074.07,4.762,4.865,5.035,1546.17
2007-07-20,1.2036,0.6019,0.4053,101.38,0.8665,122.05,0.7247,0.4879,1.0434,1.2034,2.53,3.034,3.265,9189.31,4.736,4.848,5.02,1553.08
2007-07-23,1.2009,0.6018,0.405,101.21,0.8728,121.58,0.7226,0.4866,1.0483,1.2006,2.53,2.963,3.181,9105.46,4.714,4.771,4.952,1534.1
2007-07-24,1.2063,0.6001,0.4024,100.31,0.8678,121.0,0.7241,0.4855,1.0469,1.2058,2.53,2.998,3.178,9117.45,4.851,4.792,4.954,1541.57
2007-07-25,1.2023,0.6012,0.4032,99.88,0.8623,120.11,0.7231,0.4849,1.0372,1.2026,2.54,2.982,3.196,9047.68,5.034,4.74,4.909,1511.04
2007-07-26,1.213,0.6004,0.4012,99.27,0.8585,120.43,0.7284,0.4868,1.0417,1.2133,2.55,2.965,3.165,8922.71,5.023,4.74,4.902,1518.09
2007-07-27,1.2038,0.6045,0.4061,98.26,0.8776,118.3,0.7279,0.4889,1.0568,1.2035,2.51,2.895,3.113,8706.4,4.992,4.584,4.806,1482.66
2007-07-30,1.209,0.6076,0.4094,97.81,0.8804,118.22,0.7344,0.4948,1.0644,1.2086,2.51,2.837,3.104,8705.57,4.903,4.513,4.763,1458.95
2007-07-31,1.2029,0.6067,0.4105,99.02,0.886,119.16,0.73,0.4939,1.0662,1.2029,2.5,2.833,3.115,8705.11,4.943,4.592,4.808,1473.91
