Date,SMI,SP500,USD_CHF,BondCH,BondUS
2010-04-06,6886.209961,1189.44,1.06864,2.483,5.45
2010-04-07,6843.490234,1182.45,1.0733,2.501,5.34
2010-04-08,6791.009766,1186.44,1.07315,2.463,5.35
2010-04-09,6888.970215,1194.37,1.0662,2.486,5.34
2010-04-12,6910.959961,1196.48,1.0594,2.532,5.29
2010-04-13,6885.859863,1197.3,1.0544,2.519,5.26
2010-04-14,6916.589844,1210.65,1.05136,2.491,5.31
2010-04-15,6967.560059,1211.67,1.0564,2.484,5.31
2010-04-16,6893.689941,1192.13,1.0613,2.477,5.25
2010-04-19,6803.680176,1197.52,1.0629,2.464,5.28
2010-04-20,6841.910156,1207.17,1.0683,2.473,5.27
2010-04-21,6814.709961,1205.94,1.07,2.464,5.2
2010-04-22,6720.089844,1208.67,1.0798,2.472,5.23
2010-04-23,6767.970215,1217.28,1.0719,2.443,5.26
2010-04-26,6803.740234,1212.05,1.07111,2.44,5.27
2010-04-27,6667.470215,1183.71,1.08774,2.42,5.15
2010-04-28,6576.390137,1191.36,1.0848,2.346,5.24
2010-04-29,6665.839844,1206.78,1.0817,2.365,5.19
2010-04-30,6616.819824,1186.69,1.0756,2.392,5.13
2010-05-03,6607.709961,1202.26,1.0854,2.379,5.15
2010-05-04,6488.419922,1173.6,1.10483,2.367,5.06
2010-05-05,6448.490234,1165.9,1.1178,2.288,5.03
2010-05-06,6387.52002,1128.15,1.1137,2.254,4.8
2010-05-07,6205.629883,1110.88,1.11,2.196,4.95
2010-05-10,6481.950195,1159.73,1.1095,2.341,5.07
2010-05-11,6509.0,1155.79,1.11165,2.298,5.09
2010-05-12,6575.049805,1171.67,1.1101,2.326,5.13
2010-05-14,6428.680176,1135.68,1.1332,2.298,4.97
2010-05-17,6428.859863,1136.94,1.13169,2.263,4.99
2010-05-18,6470.839844,1120.8,1.1498,2.247,4.89
2010-05-19,6374.430176,1115.05,1.15232,2.203,4.88
2010-05-20,6262.419922,1071.59,1.15,2.198,4.83
2010-05-21,6206.589844,1087.69,1.1479,2.138,4.78
2010-05-25,6091.549805,1074.03,1.1572,2.072,4.77
2010-05-26,6167.529785,1067.95,1.1599,2.037,4.89
2010-05-27,6305.180176,1103.06,1.153,2.072,5.04
2010-05-28,6321.919922,1089.41,1.1591,2.122,5.01
2010-06-01,6316.600098,1070.71,1.1555,2.078,4.95
2010-06-02,6368.810059,1098.38,1.1552,2.028,5.02
2010-06-03,6418.819824,1102.83,1.1561,2.068,5.05
2010-06-04,6298.970215,1064.88,1.1621,2.093,4.88
2010-06-07,6291.040039,1050.47,1.1627,2.028,4.89
2010-06-08,6246.220215,1062.0,1.1524,2.011,4.86
2010-06-09,6319.180176,1055.69,1.14788,2.016,4.88
2010-06-10,6376.660156,1086.84,1.14328,2.058,5.0
2010-06-11,6426.740234,1091.6,1.1489,2.066,4.89
2010-06-14,6472.120117,1089.63,1.14276,2.089,4.96
2010-06-15,6484.72998,1115.23,1.1338,2.079,4.99
2010-06-16,6490.069824,1114.61,1.1306,2.071,4.96
2010-06-17,6475.25,1116.04,1.1115,2.074,4.86
2010-06-18,6447.060059,1117.51,1.108,2.032,4.87
2010-06-21,6519.569824,1113.2,1.1105,2.071,4.89
2010-06-22,6463.459961,1095.31,1.1074,2.083,4.82
2010-06-23,6381.850098,1092.04,1.1045,2.024,4.82
2010-06-24,6320.620117,1073.69,1.1016,2.012,4.85
2010-06-25,6275.350098,1076.76,1.0924,1.975,4.83
2010-06-28,6311.149902,1074.57,1.0871,1.995,4.78
2010-06-29,6144.450195,1041.24,1.08199,1.954,4.71
2010-06-30,6128.060059,1030.71,1.0778,1.951,4.66
2010-07-01,5981.660156,1027.37,1.0608,1.923,4.62
2010-07-02,5974.299805,1022.58,1.0618,1.882,4.69
2010-07-06,6063.120117,1028.06,1.0597,1.901,4.64
2010-07-07,6099.200195,1060.27,1.052,1.887,4.71
2010-07-08,6155.720215,1070.25,1.0496,1.898,4.75
2010-07-09,6210.490234,1077.96,1.0579,1.918,4.79
2010-07-12,6228.310059,1078.75,1.06106,1.919,4.79
2010-07-13,6298.589844,1095.34,1.0545,1.825,4.86
2010-07-14,6332.279785,1095.17,1.052,1.891,4.76
2010-07-15,6291.069824,1096.48,1.042,1.883,4.68
2010-07-16,6184.370117,1064.88,1.0503,1.913,4.67
2010-07-19,6156.640137,1071.25,1.055,1.883,4.7
2010-07-20,6123.419922,1083.48,1.0516,1.893,4.68
2010-07-21,6132.660156,1069.59,1.0501,1.894,4.61
2010-07-22,6194.180176,1093.67,1.0423,1.898,4.7
2010-07-23,6201.25,1102.66,1.0531,1.932,4.74
2010-07-26,6199.459961,1115.01,1.04851,1.961,4.74
2010-07-27,6275.189941,1113.84,1.0607,1.976,4.81
2010-07-28,6277.490234,1106.13,1.0568,1.932,4.76
2010-07-29,6220.649902,1101.53,1.0401,1.942,4.8
2010-07-30,6200.779785,1101.6,1.0408,1.917,4.7
2010-08-02,6321.640137,1125.86,1.0392,1.931,4.78
2010-08-03,6337.720215,1120.46,1.03943,1.957,4.73
2010-08-04,6380.299805,1127.24,1.0394,1.901,4.75
2010-08-05,6374.890137,1125.81,1.0534,1.896,4.72
2010-08-06,6321.359863,1121.64,1.046,1.883,4.65
2010-08-09,6391.740234,1127.79,1.0379,1.82,4.66
2010-08-10,6395.02002,1121.06,1.0482,1.804,4.68
2010-08-11,6265.839844,1089.47,1.0477,1.756,4.57
2010-08-12,6279.350098,1083.61,1.05978,1.726,4.58
2010-08-13,6294.339844,1079.25,1.0498,1.715,4.52
2010-08-16,6285.660156,1079.38,1.05034,1.659,4.36
2010-08-17,6359.740234,1092.54,1.0394,1.598,4.47
2010-08-18,6362.879883,1094.16,1.04361,1.557,4.43
2010-08-19,6281.350098,1075.63,1.0423,1.565,4.36
2010-08-20,6185.819824,1071.69,1.0325,1.546,4.36
2010-08-23,6209.450195,1067.36,1.03521,1.546,4.37
2010-08-24,6144.140137,1051.87,1.0413,1.513,4.27
2010-08-25,6098.589844,1055.33,1.0317,1.475,4.28
2010-08-26,6131.759766,1047.22,1.0293,1.507,4.24
2010-08-27,6183.140137,1064.59,1.0244,1.513,4.41
2010-08-30,6205.240234,1048.92,1.0286,1.579,4.34
2010-08-31,6180.890137,1049.33,1.02514,1.555,4.26
2010-09-01,6332.430176,1080.29,1.0143,1.552,4.38
2010-09-02,6333.649902,1090.1,1.01496,1.593,4.45
2010-09-03,6400.709961,1104.51,1.0128,1.653,4.5
2010-09-07,6360.200195,1091.84,1.0103,1.72,4.39
2010-09-08,6386.950195,1098.87,1.011,1.715,4.45
2010-09-09,6425.259766,1104.18,1.011,1.748,4.56
2010-09-10,6467.689941,1109.55,1.0152,1.776,4.59
2010-09-13,6471.77002,1121.9,1.01964,1.858,4.57
2010-09-14,6466.319824,1121.1,1.0079,1.826,4.51
2010-09-15,6434.009766,1125.07,0.9954,1.862,4.59
2010-09-16,6424.160156,1124.66,1.00209,1.859,4.64
2010-09-17,6389.02002,1125.59,1.01544,1.831,4.63
2010-09-20,6461.97998,1142.71,1.00945,1.843,4.59
2010-09-21,6420.399902,1139.78,1.0047,1.842,4.57
2010-09-22,6344.879883,1134.28,0.9972,1.759,4.49
2010-09-23,6303.200195,1124.83,0.9866,1.73,4.52
2010-09-24,6360.77002,1148.67,0.9853,1.763,4.6
2010-09-27,6338.890137,1142.16,0.98457,1.759,4.51
2010-09-28,6334.379883,1147.7,0.9856,1.688,4.47
2010-09-29,6311.569824,1144.73,0.9763,1.684,4.51
2010-09-30,6296.330078,1141.2,0.9767,1.716,4.54
2010-10-01,6284.169922,1146.24,0.9839,1.776,4.57
2010-10-04,6248.799805,1137.03,0.976,1.745,4.57
2010-10-05,6313.899902,1160.75,0.9716,1.742,4.58
2010-10-06,6351.009766,1159.97,0.966,1.76,4.51
2010-10-07,6375.580078,1158.06,0.9621,1.779,4.56
2010-10-08,6363.160156,1165.15,0.9656,1.805,4.58
2010-10-11,6386.180176,1165.32,0.96158,1.758,4.58
2010-10-12,6375.259766,1169.77,0.9642,1.713,4.63
2010-10-13,6455.129883,1178.1,0.95718,1.751,4.66
2010-10-14,6440.970215,1173.81,0.9578,1.733,4.72
2010-10-15,6443.009766,1176.19,0.95301,1.749,4.81
2010-10-18,6470.259766,1184.71,0.95841,1.775,4.74
2010-10-19,6471.959961,1165.9,0.95891,1.786,4.7
2010-10-20,6477.200195,1178.17,0.9707,1.788,4.69
2010-10-21,6512.189941,1180.26,0.9618,1.785,4.71
2010-10-22,6477.129883,1183.08,0.9677,1.789,4.7
2010-10-25,6513.629883,1185.62,0.97749,1.773,4.69
2010-10-26,6476.609863,1185.64,0.97196,1.802,4.78
2010-10-27,6479.209961,1182.45,0.98404,1.81,4.8
2010-10-28,6484.709961,1183.78,0.98978,1.792,4.81
2010-10-29,6472.22998,1183.26,0.98978,1.762,4.75
2010-11-01,6504.720215,1184.38,0.9821,1.719,4.76
2010-11-02,6541.5,1193.57,0.9919,1.717,4.66
2010-11-03,6512.990234,1197.96,0.9794,1.723,4.78
2010-11-04,6595.640137,1221.06,0.972,1.745,4.75
2010-11-05,6587.720215,1225.85,0.95789,1.728,4.78
2010-11-08,6600.359863,1223.25,0.9604,1.714,4.79
2010-11-09,6581.879883,1213.4,0.9673,1.726,4.93
2010-11-10,6539.819824,1218.71,0.9683,1.769,4.92
2010-11-11,6516.990234,1213.54,0.97054,1.776,4.92
2010-11-12,6505.290039,1199.21,0.9763,1.791,4.95
2010-11-15,6526.22998,1197.75,0.9791,1.837,5.07
2010-11-16,6476.529785,1178.34,0.9851,1.805,4.95
2010-11-17,6494.990234,1178.59,0.9963,1.798,4.97
2010-11-18,6613.370117,1196.69,0.9907,1.819,4.98
2010-11-19,6590.839844,1199.73,0.9954,1.836,4.93
2010-11-22,6532.640137,1197.84,0.99222,1.855,4.89
2010-11-23,6393.790039,1180.73,0.98782,1.82,4.85
2010-11-24,6449.799805,1198.35,0.9966,1.812,4.98
2010-11-26,6483.560059,1189.4,1.0,1.897,4.88
2010-11-29,6397.5,1187.76,1.0028,1.962,4.84
2010-11-30,6312.430176,1180.55,1.0011,1.91,4.79
2010-12-01,6409.700195,1206.07,1.0026,1.916,4.92
2010-12-02,6483.439941,1221.53,1.0029,1.951,4.95
2010-12-03,6440.899902,1224.71,0.9927,1.966,5.0
2010-12-06,6412.220215,1223.12,0.9748,1.964,4.93
2010-12-07,6462.529785,1223.75,0.9821,1.962,5.09
2010-12-08,6508.129883,1228.28,0.9879,2.014,5.07
2010-12-09,6537.629883,1233.0,0.9862,1.993,5.01
2010-12-10,6519.140137,1240.4,0.983,2.006,5.03
2010-12-13,6519.080078,1240.46,0.9818,2.031,4.99
2010-12-14,6545.839844,1241.59,0.9679,2.051,5.15
2010-12-15,6560.430176,1235.23,0.961,2.178,5.17
2010-12-16,6566.169922,1242.87,0.9672,2.169,5.14
2010-12-17,6538.160156,1243.91,0.9645,2.176,4.97
2010-12-20,6521.25,1247.08,0.9698,2.088,5.01
2010-12-21,6558.169922,1254.6,0.9648,2.079,4.98
2010-12-22,6553.700195,1258.84,0.95783,2.032,5.0
2010-12-23,6599.430176,1256.77,0.9514,1.968,5.03
2010-12-27,6568.209961,1257.54,0.9634,2.025,4.97
2010-12-28,6569.060059,1258.51,0.9586,1.973,5.1
2010-12-29,6566.649902,1259.78,0.95193,2.002,4.96
2010-12-30,6436.040039,1257.88,0.94463,1.993,4.98
2011-01-03,6493.879883,1271.87,0.932,1.983,4.93
2011-01-04,6494.310059,1270.2,0.93424,1.964,4.97
2011-01-05,6519.25,1276.56,0.9472,1.934,5.09
2011-01-06,6532.839844,1273.85,0.96581,2.009,5.06
2011-01-07,6497.640137,1271.5,0.9659,2.037,5.02
2011-01-10,6446.319824,1269.75,0.9666,2.028,4.99
2011-01-11,6534.839844,1274.48,0.9659,1.998,4.99
2011-01-12,6613.75,1285.96,0.97347,2.036,5.02
2011-01-13,6562.470215,1283.76,0.9671,2.097,5.0
2011-01-14,6556.089844,1293.24,0.96388,2.124,5.03
2011-01-18,6634.930176,1295.02,0.9646,2.215,5.06
2011-01-19,6559.660156,1281.92,0.9638,2.184,5.02
2011-01-20,6513.5,1280.26,0.9558,2.19,5.12
2011-01-21,6567.310059,1283.35,0.9668,2.195,5.07
2011-01-24,6603.799805,1290.84,0.9582,2.192,5.06
2011-01-25,6580.330078,1291.18,0.9492,2.16,4.98
2011-01-26,6592.990234,1296.63,0.9421,2.165,5.12
2011-01-27,6562.359863,1299.54,0.9426,2.182,5.09
2011-01-28,6528.129883,1276.34,0.94604,2.187,5.07
2011-01-31,6479.149902,1286.12,0.9418,2.162,5.12
2011-02-01,6555.259766,1307.59,0.9432,2.164,5.16
2011-02-02,6553.669922,1304.03,0.9352,2.195,5.18
2011-02-03,6544.910156,1307.1,0.9396,2.188,5.21
2011-02-04,6584.399902,1310.87,0.94627,2.235,5.28
2011-02-07,6611.140137,1319.05,0.95438,2.26,5.26
2011-02-08,6638.660156,1324.57,0.9548,2.272,5.31
2011-02-09,6631.640137,1320.88,0.9633,2.306,5.24
2011-02-10,6612.060059,1321.87,0.9582,2.321,5.31
2011-02-11,6665.220215,1329.15,0.9686,2.298,5.26
2011-02-14,6666.060059,1332.32,0.97367,2.236,5.21
2011-02-15,6690.899902,1328.01,0.9705,2.292,5.26
2011-02-16,6711.649902,1336.32,0.9659,2.279,5.27
2011-02-17,6706.470215,1340.43,0.95908,2.271,5.26
2011-02-18,6717.25,1343.01,0.9494,2.244,5.29
2011-02-22,6622.490234,1315.44,0.9459,2.223,5.2
2011-02-23,6622.77002,1307.4,0.9375,2.239,5.2
2011-02-24,6515.970215,1306.1,0.9319,2.206,5.14
2011-02-25,6537.200195,1319.88,0.92482,2.244,5.12
2011-02-28,6610.439941,1327.22,0.928,2.244,5.09
2011-03-01,6619.359863,1306.33,0.92882,2.265,5.09
2011-03-02,6592.069824,1308.44,0.9283,2.225,5.16
2011-03-03,6599.209961,1330.97,0.9234,2.222,5.21
2011-03-04,6530.540039,1321.15,0.9319,2.225,5.17
2011-03-07,6495.52002,1310.13,0.9261,2.251,5.19
2011-03-08,6511.209961,1321.82,0.92641,2.257,5.24
2011-03-09,6446.600098,1320.02,0.935,2.264,5.18
2011-03-10,6404.620117,1295.11,0.92981,2.255,5.13
2011-03-11,6353.759766,1304.28,0.9316,2.228,5.13
2011-03-14,6274.470215,1296.39,0.92832,2.245,5.12
2011-03-15,6101.009766,1281.87,0.92473,2.17,5.1
2011-03-16,6021.549805,1256.88,0.9179,2.194,5.02
2011-03-17,6073.419922,1273.72,0.90386,2.169,5.05
2011-03-18,6098.049805,1279.2,0.89931,2.155,5.07
2011-03-21,6223.910156,1298.38,0.90359,2.175,5.09
2011-03-22,6227.029785,1293.77,0.905,2.198,5.08
2011-03-23,6256.060059,1297.54,0.904,2.204,5.09
2011-03-24,6319.22998,1309.66,0.9079,2.223,5.11
2011-03-25,6352.279785,1313.8,0.90828,2.233,5.14
2011-03-28,6359.02002,1310.19,0.9219,2.273,5.12
2011-03-29,6355.060059,1319.44,0.91668,2.236,5.18
2011-03-30,6398.419922,1328.26,0.9206,2.217,5.16
2011-03-31,6357.549805,1325.83,0.9186,2.262,5.15
2011-04-01,6439.910156,1332.41,0.9194,2.26,5.13
2011-04-04,6414.600098,1332.87,0.92539,2.332,5.13
2011-04-05,6430.299805,1332.63,0.9229,2.356,5.15
2011-04-06,6443.060059,1335.54,0.92559,2.37,5.22
2011-04-07,6465.569824,1333.51,0.9178,2.417,5.22
2011-04-08,6457.930176,1328.17,0.9161,2.385,5.23
2011-04-11,6440.109863,1324.46,0.9088,2.426,5.23
2011-04-12,6351.600098,1314.16,0.9065,2.465,5.19
2011-04-13,6364.299805,1314.41,0.89679,2.436,5.16
2011-04-14,6357.029785,1314.52,0.8959,2.441,5.15
2011-04-15,6400.259766,1319.68,0.8959,2.464,5.08
2011-04-18,6244.950195,1305.14,0.8926,2.453,5.16
2011-04-19,6326.649902,1312.62,0.89594,2.465,5.13
2011-04-20,6444.810059,1330.36,0.8991,2.467,5.16
2011-04-21,6457.160156,1337.38,0.8886,2.403,5.18
2011-04-26,6476.589844,1347.24,0.8809,2.383,5.1
2011-04-27,6472.419922,1355.66,0.87018,2.447,5.17
2011-04-28,6516.209961,1360.48,0.87502,2.495,5.11
2011-04-29,6539.700195,1363.61,0.8729,2.472,5.09
2011-05-02,6544.669922,1361.22,0.86529,2.458,5.08
2011-05-03,6510.609863,1356.62,0.8647,2.399,5.03
2011-05-04,6470.350098,1347.32,0.861,2.397,5.0
2011-05-05,6450.029785,1335.1,0.86102,2.388,4.94
2011-05-06,6526.509766,1340.2,0.8699,2.388,4.96
2011-05-09,6476.890137,1346.29,0.87831,2.278,4.97
2011-05-10,6526.160156,1357.16,0.8712,2.278,5.0
2011-05-11,6562.819824,1342.08,0.88014,2.258,4.96
2011-05-12,6562.589844,1348.65,0.886,2.276,5.02
2011-05-13,6563.259766,1337.77,0.8842,2.245,4.97
2011-05-16,6564.149902,1329.47,0.8931,2.297,4.91
2011-05-17,6496.560059,1328.98,0.8844,2.308,4.86
2011-05-18,6535.240234,1340.68,0.87888,2.279,4.92
2011-05-19,6557.950195,1343.6,0.88093,2.304,4.96
2011-05-20,6530.609863,1333.27,0.88119,2.303,4.98
2011-05-23,6437.819824,1317.37,0.8781,2.258,4.95
2011-05-24,6454.290039,1316.28,0.8841,2.266,4.95
2011-05-25,6464.549805,1320.47,0.8799,2.295,4.97
2011-05-26,6469.160156,1325.69,0.8723,2.301,4.92
2011-05-27,6489.319824,1331.1,0.86543,2.255,4.95
2011-05-31,6554.709961,1345.2,0.8507,2.256,4.94
2011-06-01,6496.470215,1314.55,0.85292,2.238,4.88
2011-06-03,6407.390137,1300.16,0.8429,2.198,4.97
2011-06-06,6370.060059,1286.17,0.8341,2.196,5.01
2011-06-07,6330.649902,1284.94,0.835,2.212,5.01
2011-06-08,6256.859863,1279.56,0.83663,2.227,4.95
2011-06-09,6271.009766,1289.0,0.8356,2.171,4.97
2011-06-10,6197.25,1270.98,0.8411,2.111,4.93
2011-06-14,6255.680176,1287.87,0.8368,2.133,5.06
2011-06-15,6198.169922,1265.42,0.8445,2.145,4.96
2011-06-16,6157.669922,1267.64,0.8524,2.182,4.92
2011-06-17,6145.160156,1271.5,0.8484,2.168,4.96
2011-06-20,6113.700195,1278.36,0.849,2.172,4.96
2011-06-21,6171.009766,1295.52,0.8449,2.187,4.98
2011-06-22,6113.439941,1287.14,0.8421,2.173,4.98
2011-06-23,5991.089844,1283.5,0.84087,2.168,4.92
2011-06-24,5998.02002,1268.45,0.8377,2.147,4.93
2011-06-27,5990.819824,1280.1,0.83458,2.159,5.04
2011-06-28,6002.399902,1296.67,0.834,2.169,5.09
2011-06-29,6101.549805,1307.41,0.8326,2.151,5.13
2011-06-30,6187.069824,1320.64,0.8331,2.169,5.14
2011-07-01,6237.810059,1339.67,0.84115,2.207,5.16
2011-07-05,6243.009766,1337.88,0.84717,2.158,5.13
2011-07-06,6179.350098,1339.22,0.8406,2.127,5.08
2011-07-07,6211.109863,1353.22,0.8393,2.126,5.07
2011-07-08,6152.689941,1343.8,0.8447,2.143,4.98
2011-07-11,6053.0,1319.49,0.8368,2.096,4.89
2011-07-12,6014.839844,1313.64,0.8357,1.978,4.87
2011-07-13,6025.22998,1317.72,0.8314,1.942,4.86
2011-07-14,5980.970215,1308.87,0.81095,1.95,4.92
2011-07-15,5938.060059,1316.14,0.8152,1.906,4.91
2011-07-18,5826.259766,1305.44,0.81078,1.87,4.95
2011-07-19,5896.549805,1326.73,0.8174,1.926,4.84
2011-07-20,5966.540039,1325.84,0.82409,1.957,4.91
2011-07-21,6042.060059,1343.8,0.8229,2.003,4.96
2011-07-22,6031.930176,1345.02,0.81735,2.024,4.88
2011-07-25,6017.490234,1337.43,0.8135,1.98,4.94
2011-07-26,5990.180176,1331.94,0.80667,1.97,4.88
2011-07-27,5904.470215,1304.89,0.80152,1.89,4.88
2011-07-28,5871.410156,1300.67,0.80136,1.859,4.84
2011-07-29,5783.350098,1292.28,0.80125,1.847,4.67
2011-08-02,5546.939941,1254.05,0.7848,1.748,4.44
2011-08-03,5483.149902,1260.34,0.7651,1.73,4.42
2011-08-04,5285.25,1200.07,0.77054,1.743,4.31
2011-08-05,5172.060059,1199.38,0.7659,1.682,4.41
2011-08-08,4967.990234,1119.46,0.76137,1.722,4.33
2011-08-09,4997.919922,1172.53,0.7539,1.675,4.24
2011-08-10,4791.959961,1120.76,0.7228,1.662,4.21
2011-08-11,5032.75,1172.64,0.7262,1.601,4.46
2011-08-12,5252.810059,1178.81,0.7618,1.657,4.34
2011-08-15,5324.72998,1204.49,0.7827,1.71,4.4
2011-08-16,5373.299805,1192.76,0.7842,1.637,4.31
2011-08-17,5421.209961,1193.89,0.7956,1.566,4.37
2011-08-18,5196.0,1140.65,0.78945,1.471,4.27
2011-08-19,5093.75,1123.53,0.7941,1.36,4.22
2011-08-22,5144.02002,1123.82,0.7876,1.344,4.23
2011-08-23,5230.580078,1162.35,0.7895,1.432,4.33
2011-08-24,5328.490234,1177.6,0.7929,1.39,4.47
2011-08-25,5298.180176,1159.27,0.79525,1.463,4.45
2011-08-26,5323.120117,1176.8,0.794,1.457,4.39
2011-08-29,5446.470215,1210.08,0.80795,1.47,4.48
2011-08-30,5449.160156,1212.92,0.81666,1.503,4.33
2011-08-31,5528.52002,1218.89,0.8191,1.55,4.41
2011-09-01,5531.540039,1204.42,0.8067,1.542,4.33
2011-09-02,5359.669922,1173.97,0.795,1.5,4.13
2011-09-06,5367.240234,1165.24,0.7855,1.428,4.08
2011-09-07,5501.259766,1198.62,0.8615,1.481,4.17
2011-09-08,5528.910156,1185.9,0.8586,1.459,4.13
2011-09-09,5430.77002,1154.23,0.87431,1.483,4.07
2011-09-12,5303.140137,1162.27,0.8868,1.435,4.06
2011-09-13,5359.140137,1172.87,0.88156,1.449,4.15
2011-09-14,5417.890137,1188.68,0.8799,1.45,4.14
2011-09-15,5433.47998,1209.11,0.87607,1.478,4.19
2011-09-16,5452.879883,1216.01,0.87076,1.471,4.18
2011-09-19,5360.560059,1204.09,0.88,1.446,4.04
2011-09-20,5471.399902,1202.09,0.886,1.442,4.05
2011-09-21,5475.339844,1166.76,0.8874,1.407,4.04
2011-09-22,5288.47998,1129.56,0.89938,1.322,3.84
2011-09-23,5298.830078,1136.43,0.9075,1.304,3.93
2011-09-26,5401.009766,1162.95,0.9035,1.33,4.06
2011-09-27,5564.620117,1175.38,0.902,1.335,4.15
2011-09-28,5551.649902,1151.06,0.89647,1.348,4.1
2011-09-29,5608.600098,1160.4,0.9012,1.342,4.01
2011-09-30,5531.740234,1131.42,0.89763,1.396,3.96
2011-10-03,5495.689941,1099.23,0.9094,1.374,3.8
2011-10-04,5444.549805,1123.95,0.9201,1.305,3.79
2011-10-05,5504.990234,1144.03,0.919,1.336,3.92
2011-10-06,5640.069824,1164.97,0.9237,1.366,3.99
2011-10-07,5652.22998,1155.46,0.9198,1.398,4.05
2011-10-10,5718.560059,1194.89,0.9263,1.396,4.05
2011-10-11,5732.189941,1195.54,0.9042,1.421,4.06
2011-10-12,5781.129883,1207.25,0.90844,1.428,4.13
2011-10-13,5713.169922,1203.66,0.89473,1.498,4.06
2011-10-14,5761.120117,1224.58,0.8996,1.465,4.13
2011-10-17,5723.410156,1200.86,0.8916,1.512,4.0
2011-10-18,5682.509766,1225.38,0.8981,1.425,3.96
2011-10-19,5699.97998,1209.88,0.8994,1.476,3.97
2011-10-20,5657.660156,1215.39,0.90289,1.458,3.98
2011-10-21,5753.52002,1238.25,0.8938,1.469,3.99
2011-10-24,5788.629883,1254.19,0.8837,1.451,4.01
2011-10-25,5708.790039,1229.05,0.8805,1.492,3.87
2011-10-26,5700.5,1242.0,0.8784,1.459,3.95
2011-10-27,5823.0,1284.59,0.8816,1.486,4.07
2011-10-28,5852.660156,1285.09,0.8604,1.54,3.97
2011-10-31,5731.27002,1253.3,0.8623,1.492,3.88
2011-11-01,5588.569824,1218.28,0.8772,1.418,3.73
2011-11-02,5611.049805,1237.9,0.8893,1.403,3.82
2011-11-03,5668.049805,1261.15,0.8863,1.373,3.9
2011-11-04,5659.830078,1253.23,0.87784,1.379,3.88
2011-11-07,5645.959961,1261.12,0.8911,1.303,3.82
2011-11-08,5682.649902,1275.92,0.9012,1.342,3.93
2011-11-09,5607.850098,1229.1,0.89473,1.324,3.84
2011-11-10,5565.779785,1239.69,0.9107,1.331,3.93
2011-11-11,5649.029785,1263.85,0.90577,1.34,3.93
2011-11-14,5661.709961,1251.78,0.8992,1.349,3.89
2011-11-15,5664.910156,1257.81,0.9084,1.317,3.93
2011-11-16,5685.799805,1236.91,0.9177,1.339,3.91
2011-11-17,5644.620117,1216.13,0.9215,1.301,3.83
2011-11-18,5614.609863,1215.65,0.9219,1.362,3.9
2011-11-21,5477.259766,1192.98,0.91615,1.289,3.84
2011-11-22,5447.660156,1188.04,0.9176,1.307,3.81
2011-11-23,5386.140137,1161.79,0.91329,1.305,3.72
2011-11-25,5395.609863,1158.67,0.9205,1.311,3.85
2011-11-28,5522.660156,1192.55,0.9277,1.349,3.89
2011-11-29,5531.240234,1195.19,0.9227,1.337,3.96
2011-11-30,5652.310059,1246.96,0.92119,1.331,4.07
2011-12-01,5681.569824,1244.58,0.91371,1.331,4.1
2011-12-02,5718.850098,1244.28,0.91553,1.326,3.98
2011-12-05,5739.859863,1257.08,0.92013,1.315,4.03
2011-12-06,5767.930176,1258.47,0.9216,1.322,4.07
2011-12-07,5766.240234,1261.01,0.9251,1.294,4.0
2011-12-08,5737.819824,1234.35,0.92417,1.255,3.95
2011-12-09,5793.569824,1255.19,0.9256,1.22,4.05
2011-12-12,5747.089844,1236.47,0.92552,1.218,4.02
2011-12-13,5759.720215,1225.73,0.9386,1.163,3.98
2011-12-14,5719.089844,1211.82,0.94619,1.171,3.88
2011-12-15,5784.140137,1215.75,0.9538,1.185,3.9
2011-12-16,5733.5,1219.66,0.9397,1.18,3.82
2011-12-19,5767.97998,1205.35,0.9363,1.158,3.76
2011-12-20,5804.310059,1241.3,0.9367,1.18,3.87
2011-12-21,5804.77002,1243.72,0.9313,1.192,3.9
2011-12-22,5837.060059,1254.0,0.9363,1.194,3.88
2011-12-23,5893.890137,1265.33,0.9354,1.14,3.98
2011-12-27,5886.910156,1265.43,0.9366,1.151,3.94
2011-12-28,5895.25,1249.64,0.9342,1.149,3.79
2011-12-29,5896.600098,1263.02,0.9434,1.14,3.8
2011-12-30,5936.22998,1257.6,0.94019,1.109,3.77
2012-01-03,6050.930176,1277.06,0.9394,1.125,3.84
2012-01-04,6058.080078,1277.3,0.9319,1.099,3.89
2012-01-05,6026.569824,1281.06,0.9421,1.065,3.91
2012-01-06,6013.830078,1277.81,0.9521,1.086,3.85
2012-01-09,5987.540039,1280.7,0.9585,1.13,3.86
2012-01-10,6050.779785,1292.08,0.9479,1.148,3.86
2012-01-11,6008.040039,1292.48,0.95068,1.163,3.8
2012-01-12,6018.069824,1295.5,0.9532,1.132,3.9
2012-01-13,5996.339844,1289.09,0.9438,1.148,3.81
2012-01-17,6056.169922,1293.67,0.9554,1.117,3.79
2012-01-18,6116.22998,1308.04,0.949,1.094,3.78
2012-01-19,6194.450195,1314.5,0.9388,1.121,3.87
2012-01-20,6122.669922,1315.38,0.9322,1.117,3.86
2012-01-23,6127.669922,1316.0,0.93695,1.162,3.91
2012-01-24,6135.100098,1314.65,0.92746,1.183,3.92
2012-01-25,6073.359863,1326.05,0.9275,1.177,3.93
2012-01-26,6100.430176,1318.43,0.9217,1.16,3.88
2012-01-27,6033.52002,1316.33,0.9217,1.137,3.85
