Date;SARON_close;US_IR
2021-07-13;-0,726147;0,05
2021-07-14;-0,725377;0,06
2021-07-15;-0,727486;0,05
2021-07-16;-0,727183;0,05
2021-07-19;-0,725655;0,05
2021-07-20;-0,725509;0,05
2021-07-21;-0,725288;0,04
2021-07-22;-0,725112;0,04
2021-07-23;-0,725331;0,05
2021-07-26;-0,725046;0,05
2021-07-27;-0,725335;0,04
2021-07-28;-0,725111;0,04
2021-07-29;-0,724761;0,05
2021-07-30;-0,721564;0,05
2021-08-02;-0,722162;0,05
2021-08-03;-0,725132;0,05
2021-08-04;-0,725226;0,05
2021-08-05;-0,725503;0,05
2021-08-06;-0,724848;0,04
2021-08-09;-0,725512;0,04
2021-08-10;-0,72521;0,05
2021-08-11;-0,725185;0,05
2021-08-12;-0,724325;0,05
2021-08-13;-0,725337;0,04
2021-08-16;-0,72518;0,04
2021-08-17;-0,725222;0,03
2021-08-18;-0,725143;0,03
2021-08-19;-0,725126;0,04
2021-08-20;-0,724845;0,04
2021-08-23;-0,723977;0,04
2021-08-24;-0,725193;0,03
2021-08-25;-0,724588;0,04
2021-08-26;-0,725125;0,04
2021-08-27;-0,724611;0,04
2021-08-30;-0,724721;0,04
2021-08-31;-0,72305;0,03
2021-09-01;-0,718864;0,04
2021-09-02;-0,716148;0,05
2021-09-03;-0,721662;0,04
2021-09-06;-0,722411;
2021-09-07;-0,722069;0,04
2021-09-08;-0,720505;0,05
2021-09-09;-0,722743;0,07
2021-09-10;-0,723513;0,06
2021-09-13;-0,72327;0,06
2021-09-14;-0,719012;0,05
2021-09-15;-0,717876;0,04
2021-09-16;-0,720633;0,06
2021-09-17;-0,719884;0,06
2021-09-20;-0,717677;0,06
2021-09-21;-0,717596;0,05
2021-09-22;-0,716263;0,04
2021-09-23;-0,717637;0,05
2021-09-24;-0,71804;0,06
2021-09-27;-0,719525;0,06
2021-09-28;-0,719445;0,07
2021-09-29;-0,71647;0,05
2021-09-30;-0,672877;0,07
2021-10-01;-0,712811;0,08
2021-10-04;-0,713267;0,09
2021-10-05;-0,713292;0,1
2021-10-06;-0,714713;0,06
2021-10-07;-0,713898;0,03
2021-10-08;-0,714041;0,02
2021-10-11;-0,712821;
2021-10-12;-0,712646;0,03
2021-10-13;-0,711466;0,03
2021-10-14;-0,709209;0,05
2021-10-15;-0,707996;0,04
2021-10-18;-0,70989;0,05
2021-10-19;-0,708234;0,06
2021-10-20;-0,710421;0,06
2021-10-21;-0,710612;0,06
2021-10-22;-0,71018;0,05
2021-10-25;-0,709472;0,07
2021-10-26;-0,710629;0,06
2021-10-27;-0,709791;0,06
2021-10-28;-0,708941;0,06
2021-10-29;-0,693678;0,06
2021-11-01;-0,707334;0,05
2021-11-02;-0,706237;0,05
2021-11-03;-0,705694;0,05
2021-11-04;-0,709539;0,05
2021-11-05;-0,709318;0,05
2021-11-08;-0,710152;0,04
2021-11-09;-0,710316;0,04
2021-11-10;-0,711287;0,06
2021-11-11;-0,711822;
2021-11-12;-0,711008;0,05
2021-11-15;-0,710984;0,06
2021-11-16;-0,710672;0,06
2021-11-17;-0,710254;0,06
2021-11-18;-0,710763;0,12
2021-11-19;-0,710935;0,11
2021-11-22;-0,711528;0,07
2021-11-23;-0,706419;0,06
2021-11-24;-0,710864;0,14
2021-11-25;-0,711259;
2021-11-26;-0,711175;0,11
2021-11-29;-0,709617;0,07
2021-11-30;-0,680889;0,11
2021-12-01;-0,70365;0,09
2021-12-02;-0,699979;0,05
2021-12-03;-0,693841;0,04
2021-12-06;-0,694074;0,05
2021-12-07;-0,697951;0,05
2021-12-08;-0,69887;0,04
2021-12-09;-0,701685;0,03
2021-12-10;-0,702749;0,03
2021-12-13;-0,703301;0,01
2021-12-14;-0,70349;0,02
2021-12-15;-0,703286;0,03
2021-12-16;-0,706216;0,04
2021-12-17;-0,707333;0,03
2021-12-20;-0,704973;0,03
2021-12-21;-0,702982;0,03
2021-12-22;-0,704224;0,03
2021-12-23;-0,704965;0,04
2021-12-24;-0,70345;
2021-12-27;-0,703335;0,04
2021-12-28;-0,703774;0,03
2021-12-29;-0,703104;0,01
2021-12-30;-0,685636;0,06
2021-12-31;-0,68483;0,06
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
;;
