date,exszus
30/06/1988,1.5060
01/07/1988,1.5135
04/07/1988,
05/07/1988,1.5165
06/07/1988,1.5137
07/07/1988,1.5100
08/07/1988,1.5307
11/07/1988,1.5347
12/07/1988,1.5232
13/07/1988,1.5310
14/07/1988,1.5320
15/07/1988,1.5557
18/07/1988,1.5626
19/07/1988,1.5480
20/07/1988,1.5367
21/07/1988,1.5290
22/07/1988,1.5180
25/07/1988,1.5343
26/07/1988,1.5460
27/07/1988,1.5383
28/07/1988,1.5510
29/07/1988,1.5620
01/08/1988,1.5620
02/08/1988,1.5625
03/08/1988,1.5625
04/08/1988,1.5684
05/08/1988,1.5810
08/08/1988,1.5905
09/08/1988,1.6030
10/08/1988,1.6005
11/08/1988,1.5905
12/08/1988,1.5752
15/08/1988,1.5780
16/08/1988,1.5698
17/08/1988,1.6040
18/08/1988,1.5973
19/08/1988,1.5920
22/08/1988,1.6117
23/08/1988,1.6050
24/08/1988,1.5955
25/08/1988,1.5725
26/08/1988,1.5660
29/08/1988,1.5755
30/08/1988,1.5760
31/08/1988,1.5850
01/09/1988,1.5810
02/09/1988,1.5640
05/09/1988,
06/09/1988,1.5535
07/09/1988,1.5547
08/09/1988,1.5630
09/09/1988,1.5623
12/09/1988,1.5538
13/09/1988,1.5602
14/09/1988,1.5835
15/09/1988,1.5820
16/09/1988,1.5845
19/09/1988,1.5790
20/09/1988,1.5747
21/09/1988,1.5836
22/09/1988,1.5875
23/09/1988,1.5850
26/09/1988,1.5936
27/09/1988,1.5908
28/09/1988,1.5900
29/09/1988,1.5932
30/09/1988,1.5835
03/10/1988,1.5788
04/10/1988,1.5801
05/10/1988,1.5833
06/10/1988,1.5830
07/10/1988,1.5800
10/10/1988,
11/10/1988,1.5710
12/10/1988,1.5510
13/10/1988,1.5395
14/10/1988,1.5308
17/10/1988,1.5300
18/10/1988,1.5245
19/10/1988,1.5298
20/10/1988,1.5225
21/10/1988,1.5077
24/10/1988,1.5159
25/10/1988,1.5175
26/10/1988,1.5041
27/10/1988,1.4955
28/10/1988,1.4980
31/10/1988,1.5015
01/11/1988,1.5005
02/11/1988,1.4945
03/11/1988,1.4850
04/11/1988,1.5037
07/11/1988,1.4940
08/11/1988,1.5017
09/11/1988,1.4815
10/11/1988,1.4770
11/11/1988,
14/11/1988,1.4650
15/11/1988,1.4635
16/11/1988,1.4465
17/11/1988,1.4525
18/11/1988,1.4587
21/11/1988,1.4520
22/11/1988,1.4473
23/11/1988,1.4405
24/11/1988,
25/11/1988,1.4370
28/11/1988,1.4508
29/11/1988,1.4453
30/11/1988,1.4535
01/12/1988,1.4525
02/12/1988,1.4503
05/12/1988,1.4450
06/12/1988,1.4523
07/12/1988,1.4790
08/12/1988,1.4660
09/12/1988,1.4612
12/12/1988,1.4662
13/12/1988,1.4710
14/12/1988,1.4654
15/12/1988,1.4725
16/12/1988,1.4895
19/12/1988,1.4880
20/12/1988,1.4990
21/12/1988,1.4940
22/12/1988,1.4975
23/12/1988,1.4985
26/12/1988,
27/12/1988,1.4995
28/12/1988,1.5135
29/12/1988,1.5150
30/12/1988,1.5020
02/01/1989,
03/01/1989,1.4973
04/01/1989,1.5188
05/01/1989,1.5310
06/01/1989,1.5490
09/01/1989,1.5575
10/01/1989,1.5645
11/01/1989,1.5552
12/01/1989,1.5562
13/01/1989,1.5627
16/01/1989,
17/01/1989,1.5765
18/01/1989,1.5903
19/01/1989,1.5910
20/01/1989,1.5685
23/01/1989,1.5575
24/01/1989,1.5610
25/01/1989,1.5680
26/01/1989,1.5677
27/01/1989,1.5865
30/01/1989,1.5792
31/01/1989,1.5997
01/02/1989,1.5840
02/02/1989,1.5855
03/02/1989,1.5975
06/02/1989,1.5965
07/02/1989,1.5865
08/02/1989,1.5910
09/02/1989,1.5795
10/02/1989,1.5825
13/02/1989,1.5895
14/02/1989,1.5700
15/02/1989,1.5635
16/02/1989,1.5642
17/02/1989,1.5600
20/02/1989,
21/02/1989,1.5690
22/02/1989,1.5685
23/02/1989,1.5540
24/02/1989,1.5570
27/02/1989,1.5525
28/02/1989,1.5549
01/03/1989,1.5685
02/03/1989,1.5747
03/03/1989,1.5747
06/03/1989,1.5840
07/03/1989,1.5835
08/03/1989,1.5860
09/03/1989,1.5900
10/03/1989,1.5920
13/03/1989,1.5975
14/03/1989,1.5902
15/03/1989,1.6090
16/03/1989,1.6115
17/03/1989,1.6180
20/03/1989,1.6155
21/03/1989,1.6220
22/03/1989,1.6230
23/03/1989,1.6255
24/03/1989,1.6285
27/03/1989,1.6415
28/03/1989,1.6530
29/03/1989,1.6445
30/03/1989,1.6585
31/03/1989,1.6625
03/04/1989,1.6495
04/04/1989,1.6322
05/04/1989,1.6420
06/04/1989,1.6395
07/04/1989,1.6490
10/04/1989,1.6563
11/04/1989,1.6650
12/04/1989,1.6675
13/04/1989,1.6470
14/04/1989,1.6500
17/04/1989,1.6363
18/04/1989,1.6285
19/04/1989,1.6360
20/04/1989,1.6277
21/04/1989,1.6330
24/04/1989,1.6430
25/04/1989,1.6442
26/04/1989,1.6582
27/04/1989,1.6588
28/04/1989,1.6735
01/05/1989,1.6895
02/05/1989,1.6780
03/05/1989,1.6835
04/05/1989,1.6865
05/05/1989,1.6988
08/05/1989,1.7050
09/05/1989,1.7042
10/05/1989,1.6930
11/05/1989,1.7055
12/05/1989,1.7200
15/05/1989,1.7380
16/05/1989,1.7360
17/05/1989,1.7645
18/05/1989,1.7560
19/05/1989,1.7583
22/05/1989,1.7923
23/05/1989,1.7883
24/05/1989,1.7860
25/05/1989,1.7562
26/05/1989,1.7370
29/05/1989,
30/05/1989,1.7555
31/05/1989,1.7060
01/06/1989,1.7050
02/06/1989,1.6850
05/06/1989,1.6950
06/06/1989,1.7135
07/06/1989,1.6990
08/06/1989,1.7130
09/06/1989,1.7400
12/06/1989,1.7555
13/06/1989,1.7527
14/06/1989,1.7525
15/06/1989,1.7492
16/06/1989,1.7210
19/06/1989,1.7055
20/06/1989,1.7400
21/06/1989,1.7030
22/06/1989,1.6852
23/06/1989,1.6650
26/06/1989,1.6845
27/06/1989,1.6855
28/06/1989,1.6890
29/06/1989,1.6770
30/06/1989,1.6790
03/07/1989,1.6540
04/07/1989,
05/07/1989,1.6205
06/07/1989,1.6225
07/07/1989,1.6200
10/07/1989,1.5960
11/07/1989,1.6170
12/07/1989,1.6145
13/07/1989,1.6195
14/07/1989,1.6465
17/07/1989,1.6475
18/07/1989,1.6410
19/07/1989,1.6468
20/07/1989,1.6415
21/07/1989,1.6457
24/07/1989,1.6450
25/07/1989,1.6315
26/07/1989,1.6130
27/07/1989,1.6080
28/07/1989,1.6242
31/07/1989,1.6065
01/08/1989,1.6075
02/08/1989,1.5922
03/08/1989,1.6073
04/08/1989,1.6350
07/08/1989,1.6380
08/08/1989,1.6268
09/08/1989,1.6355
10/08/1989,1.6310
11/08/1989,1.6725
14/08/1989,1.6752
15/08/1989,1.6785
16/08/1989,1.6725
17/08/1989,1.6970
18/08/1989,1.6850
21/08/1989,1.6817
22/08/1989,1.6725
23/08/1989,1.6875
24/08/1989,1.6880
25/08/1989,1.6847
28/08/1989,1.6880
29/08/1989,1.6695
30/08/1989,1.6770
31/08/1989,1.6880
01/09/1989,1.7100
04/09/1989,
05/09/1989,1.7177
06/09/1989,1.7050
07/09/1989,1.7130
08/09/1989,1.7090
11/09/1989,1.7155
12/09/1989,1.7160
13/09/1989,1.7096
14/09/1989,1.6985
15/09/1989,1.7269
18/09/1989,1.6850
19/09/1989,1.6875
20/09/1989,1.6805
21/09/1989,1.6837
22/09/1989,1.6890
25/09/1989,1.6570
26/09/1989,1.6400
27/09/1989,1.6320
28/09/1989,1.6323
29/09/1989,1.6228
02/10/1989,1.6245
03/10/1989,1.6255
04/10/1989,1.6275
05/10/1989,1.6370
06/10/1989,1.6455
09/10/1989,
10/10/1989,1.6570
11/10/1989,1.6700
12/10/1989,1.6730
13/10/1989,1.6615
16/10/1989,1.6350
17/10/1989,1.6235
18/10/1989,1.6255
19/10/1989,1.6220
20/10/1989,1.6260
23/10/1989,1.6250
24/10/1989,1.6120
25/10/1989,1.6120
26/10/1989,1.6090
27/10/1989,1.6020
30/10/1989,1.6070
31/10/1989,1.6145
01/11/1989,1.6140
02/11/1989,1.6235
03/11/1989,1.6220
06/11/1989,1.6242
07/11/1989,1.6195
08/11/1989,1.6170
09/11/1989,1.6217
10/11/1989,1.6377
13/11/1989,1.6410
14/11/1989,1.6315
15/11/1989,1.6230
16/11/1989,1.6285
17/11/1989,1.6320
20/11/1989,1.6325
21/11/1989,1.6183
22/11/1989,1.6147
23/11/1989,
24/11/1989,1.6150
27/11/1989,1.6055
28/11/1989,1.5960
29/11/1989,1.5885
30/11/1989,1.5915
01/12/1989,1.5925
04/12/1989,1.6000
05/12/1989,1.5900
06/12/1989,1.5865
07/12/1989,1.5925
08/12/1989,1.5980
11/12/1989,1.5970
12/12/1989,1.5780
13/12/1989,1.5760
14/12/1989,1.5640
15/12/1989,1.5500
18/12/1989,1.5477
19/12/1989,1.5620
20/12/1989,1.5625
21/12/1989,1.5580
22/12/1989,1.5495
25/12/1989,
26/12/1989,1.5510
27/12/1989,1.5360
28/12/1989,1.5395
29/12/1989,1.5410
01/01/1990,
02/01/1990,1.5768
03/01/1990,1.5785
04/01/1990,1.5420
05/01/1990,1.5370
08/01/1990,1.5238
09/01/1990,1.5270
10/01/1990,1.5125
11/01/1990,1.5160
12/01/1990,1.4945
15/01/1990,
16/01/1990,1.5165
17/01/1990,1.5067
18/01/1990,1.5185
19/01/1990,1.5145
22/01/1990,1.5320
23/01/1990,1.5080
24/01/1990,1.4965
25/01/1990,1.4880
26/01/1990,1.4980
29/01/1990,1.4860
30/01/1990,1.4910
31/01/1990,1.5040
01/02/1990,1.4982
02/02/1990,1.4970
05/02/1990,1.4802
06/02/1990,1.4769
07/02/1990,1.4815
08/02/1990,1.4948
09/02/1990,1.4970
12/02/1990,1.4958
13/02/1990,1.4970
14/02/1990,1.4923
15/02/1990,1.4955
16/02/1990,1.4935
19/02/1990,
20/02/1990,1.4850
21/02/1990,1.4747
22/02/1990,1.4725
23/02/1990,1.4770
26/02/1990,1.4870
27/02/1990,1.4833
28/02/1990,1.4915
01/03/1990,1.5060
02/03/1990,1.5135
05/03/1990,1.5000
06/03/1990,1.4995
07/03/1990,1.5067
08/03/1990,1.5093
09/03/1990,1.5123
12/03/1990,1.5239
13/03/1990,1.5280
14/03/1990,1.5270
15/03/1990,1.5220
16/03/1990,1.5095
19/03/1990,1.5087
20/03/1990,1.5167
21/03/1990,1.5210
22/03/1990,1.5150
23/03/1990,1.5185
26/03/1990,1.5265
27/03/1990,1.5180
28/03/1990,1.5160
29/03/1990,1.4980
30/03/1990,1.4975
02/04/1990,1.5075
03/04/1990,1.5027
04/04/1990,1.5065
05/04/1990,1.5010
06/04/1990,1.5013
09/04/1990,1.4962
10/04/1990,1.4963
11/04/1990,1.4840
12/04/1990,1.4828
13/04/1990,1.4850
16/04/1990,1.4903
17/04/1990,1.4905
18/04/1990,1.4840
19/04/1990,1.4828
20/04/1990,1.4913
23/04/1990,1.4930
24/04/1990,1.4880
25/04/1990,1.4670
26/04/1990,1.4615
27/04/1990,1.4570
30/04/1990,1.4505
01/05/1990,1.4555
02/05/1990,1.4555
03/05/1990,1.4544
04/05/1990,1.4447
07/05/1990,1.4325
08/05/1990,1.4330
09/05/1990,1.4040
10/05/1990,1.3955
11/05/1990,1.3952
14/05/1990,1.3957
15/05/1990,1.3980
16/05/1990,1.4000
17/05/1990,1.4040
18/05/1990,1.4048
21/05/1990,1.4240
22/05/1990,1.4180
23/05/1990,1.4123
24/05/1990,1.4200
25/05/1990,1.4255
28/05/1990,
29/05/1990,1.4098
30/05/1990,1.4210
31/05/1990,1.4330
01/06/1990,1.4360
04/06/1990,1.4410
05/06/1990,1.4347
06/06/1990,1.4285
07/06/1990,1.4385
08/06/1990,1.4478
11/06/1990,1.4405
12/06/1990,1.4370
13/06/1990,1.4328
14/06/1990,1.4355
15/06/1990,1.4360
18/06/1990,1.4165
19/06/1990,1.4077
20/06/1990,1.4145
21/06/1990,1.4155
22/06/1990,1.4090
25/06/1990,1.4107
26/06/1990,1.4060
27/06/1990,1.4080
28/06/1990,1.4137
29/06/1990,1.4155
02/07/1990,1.4040
03/07/1990,1.3945
04/07/1990,
05/07/1990,1.3997
06/07/1990,1.4015
09/07/1990,1.3955
10/07/1990,1.3963
11/07/1990,1.4035
12/07/1990,1.4050
13/07/1990,1.3930
16/07/1990,1.4165
17/07/1990,1.4070
18/07/1990,1.4088
19/07/1990,1.4100
20/07/1990,1.4075
23/07/1990,1.3885
24/07/1990,1.3750
25/07/1990,1.3740
26/07/1990,1.3782
27/07/1990,1.3685
30/07/1990,1.3650
31/07/1990,1.3477
01/08/1990,1.3555
02/08/1990,1.3565
03/08/1990,1.3510
06/08/1990,1.3322
07/08/1990,1.3310
08/08/1990,1.3440
09/08/1990,1.3385
10/08/1990,1.3390
13/08/1990,1.3165
14/08/1990,1.3060
15/08/1990,1.2930
16/08/1990,1.3035
17/08/1990,1.2815
20/08/1990,1.2918
21/08/1990,1.2868
22/08/1990,1.2735
23/08/1990,1.2605
24/08/1990,1.2685
27/08/1990,1.2750
28/08/1990,1.2815
29/08/1990,1.2850
30/08/1990,1.2960
31/08/1990,1.3085
03/09/1990,
04/09/1990,1.3175
05/09/1990,1.2975
06/09/1990,1.2988
07/09/1990,1.3040
10/09/1990,1.3190
11/09/1990,1.3305
12/09/1990,1.3232
13/09/1990,1.3139
14/09/1990,1.2905
17/09/1990,1.2870
18/09/1990,1.2825
19/09/1990,1.3060
20/09/1990,1.3200
21/09/1990,1.3222
24/09/1990,1.2975
25/09/1990,1.3020
26/09/1990,1.3112
27/09/1990,1.3080
28/09/1990,1.2995
01/10/1990,1.2895
02/10/1990,1.2920
03/10/1990,1.2850
04/10/1990,1.2770
05/10/1990,1.2910
08/10/1990,
09/10/1990,1.2775
10/10/1990,1.2780
11/10/1990,1.2910
12/10/1990,1.2785
15/10/1990,1.2885
16/10/1990,1.2790
17/10/1990,1.2735
18/10/1990,1.2740
19/10/1990,1.2700
22/10/1990,1.2820
23/10/1990,1.2817
24/10/1990,1.2700
25/10/1990,1.2770
26/10/1990,1.2810
29/10/1990,1.2870
30/10/1990,1.2895
31/10/1990,1.2870
01/11/1990,1.2762
02/11/1990,1.2707
05/11/1990,1.2505
06/11/1990,1.2500
07/11/1990,1.2440
08/11/1990,1.2485
09/11/1990,1.2500
12/11/1990,
13/11/1990,1.2537
14/11/1990,1.2460
15/11/1990,1.2522
16/11/1990,1.2440
19/11/1990,1.2457
20/11/1990,1.2473
21/11/1990,1.2513
22/11/1990,
23/11/1990,1.2585
26/11/1990,1.2675
27/11/1990,1.2600
28/11/1990,1.2683
29/11/1990,1.2770
30/11/1990,1.2765
03/12/1990,1.2920
04/12/1990,1.2842
05/12/1990,1.2835
06/12/1990,1.2725
07/12/1990,1.2630
10/12/1990,1.2620
11/12/1990,1.2675
12/12/1990,1.2645
13/12/1990,1.2655
14/12/1990,1.2742
17/12/1990,1.2750
18/12/1990,1.2703
19/12/1990,1.2700
20/12/1990,1.2898
21/12/1990,1.3090
24/12/1990,1.3160
25/12/1990,
26/12/1990,1.3070
27/12/1990,1.3060
28/12/1990,1.2795
31/12/1990,1.2770
01/01/1991,
02/01/1991,1.2622
03/01/1991,1.2665
04/01/1991,1.2755
07/01/1991,1.2921
08/01/1991,1.2880
09/01/1991,1.2732
10/01/1991,1.2885
11/01/1991,1.2800
14/01/1991,1.2831
15/01/1991,1.2873
16/01/1991,1.2890
17/01/1991,1.2725
18/01/1991,1.2620
21/01/1991,
22/01/1991,1.2582
23/01/1991,1.2532
24/01/1991,1.2580
25/01/1991,1.2600
28/01/1991,1.2635
29/01/1991,1.2605
30/01/1991,1.2675
31/01/1991,1.2580
01/02/1991,1.2525
04/02/1991,1.2512
05/02/1991,1.2490
06/02/1991,1.2347
07/02/1991,1.2375
08/02/1991,1.2445
11/02/1991,1.2355
12/02/1991,1.2450
13/02/1991,1.2495
14/02/1991,1.2570
15/02/1991,1.2680
18/02/1991,
19/02/1991,1.2815
20/02/1991,1.2798
21/02/1991,1.2743
22/02/1991,1.2895
25/02/1991,1.3040
26/02/1991,1.3050
27/02/1991,1.3160
28/02/1991,1.3265
01/03/1991,1.3320
04/03/1991,1.3400
05/03/1991,1.3355
06/03/1991,1.3455
07/03/1991,1.3500
08/03/1991,1.3645
11/03/1991,1.3705
12/03/1991,1.3625
13/03/1991,1.3695
14/03/1991,1.3685
15/03/1991,1.3873
18/03/1991,1.4120
19/03/1991,1.4285
20/03/1991,1.4230
21/03/1991,1.4105
22/03/1991,1.4093
25/03/1991,1.4290
26/03/1991,1.4353
27/03/1991,1.4545
28/03/1991,1.4555
29/03/1991,1.4450
01/04/1991,1.4382
02/04/1991,1.4243
03/04/1991,1.4161
04/04/1991,1.4015
05/04/1991,1.4190
08/04/1991,1.4322
09/04/1991,1.4125
10/04/1991,1.4240
11/04/1991,1.4120
12/04/1991,1.4265
15/04/1991,1.4235
16/04/1991,1.4180
17/04/1991,1.4260
18/04/1991,1.4430
19/04/1991,1.4715
22/04/1991,1.4810
23/04/1991,1.4595
24/04/1991,1.4698
25/04/1991,1.4658
26/04/1991,1.4795
29/04/1991,1.4840
30/04/1991,1.4490
01/05/1991,1.4450
02/05/1991,1.4590
03/05/1991,1.4760
06/05/1991,1.4702
07/05/1991,1.4590
08/05/1991,1.4650
09/05/1991,1.4730
10/05/1991,1.4590
13/05/1991,1.4440
14/05/1991,1.4322
15/05/1991,1.4315
16/05/1991,1.4410
17/05/1991,1.4710
20/05/1991,1.4587
21/05/1991,1.4495
22/05/1991,1.4600
23/05/1991,1.4563
24/05/1991,1.4546
27/05/1991,
28/05/1991,1.4455
29/05/1991,1.4630
30/05/1991,1.4660
31/05/1991,1.4822
03/06/1991,1.4895
04/06/1991,1.4850
05/06/1991,1.4962
06/06/1991,1.5025
07/06/1991,1.5190
10/06/1991,1.5118
11/06/1991,1.5145
12/06/1991,1.5325
13/06/1991,1.5373
14/06/1991,1.5335
17/06/1991,1.5460
18/06/1991,1.5621
19/06/1991,1.5387
20/06/1991,1.5417
21/06/1991,1.5468
24/06/1991,1.5335
25/06/1991,1.5525
26/06/1991,1.5440
27/06/1991,1.5495
28/06/1991,1.5582
01/07/1991,1.5650
02/07/1991,1.5805
03/07/1991,1.5830
04/07/1991,
05/07/1991,1.5755
08/07/1991,1.5635
09/07/1991,1.5735
10/07/1991,1.5720
11/07/1991,1.5898
12/07/1991,1.5499
15/07/1991,1.5478
16/07/1991,1.5615
17/07/1991,1.5535
18/07/1991,1.5355
19/07/1991,1.5150
22/07/1991,1.5230
23/07/1991,1.5255
24/07/1991,1.5118
25/07/1991,1.5305
26/07/1991,1.5150
29/07/1991,1.5325
30/07/1991,1.5288
31/07/1991,1.5260
01/08/1991,1.5357
02/08/1991,1.5080
05/08/1991,1.4990
06/08/1991,1.4952
07/08/1991,1.4945
08/08/1991,1.5075
09/08/1991,1.5150
12/08/1991,1.5100
13/08/1991,1.5140
14/08/1991,1.5185
15/08/1991,1.5230
16/08/1991,1.5405
19/08/1991,1.5510
20/08/1991,1.5485
21/08/1991,1.5230
22/08/1991,1.5050
23/08/1991,1.5320
26/08/1991,1.5275
27/08/1991,1.5227
28/08/1991,1.5173
29/08/1991,1.5255
30/08/1991,1.5285
02/09/1991,
03/09/1991,1.5265
04/09/1991,1.5238
05/09/1991,1.5273
06/09/1991,1.5225
09/09/1991,1.4900
10/09/1991,1.4805
11/09/1991,1.4863
12/09/1991,1.4775
13/09/1991,1.4760
16/09/1991,1.4635
17/09/1991,1.4585
18/09/1991,1.4678
19/09/1991,1.4777
20/09/1991,1.4725
23/09/1991,1.4590
24/09/1991,1.4575
25/09/1991,1.4645
26/09/1991,1.4657
27/09/1991,1.4595
30/09/1991,1.4490
01/10/1991,1.4520
02/10/1991,1.4538
03/10/1991,1.4576
04/10/1991,1.4685
07/10/1991,1.4725
08/10/1991,1.4860
09/10/1991,1.4810
10/10/1991,1.4820
11/10/1991,1.4820
14/10/1991,
15/10/1991,1.4945
16/10/1991,1.4880
17/10/1991,1.4885
18/10/1991,1.4765
21/10/1991,1.4810
22/10/1991,1.4795
23/10/1991,1.4890
24/10/1991,1.4885
25/10/1991,1.4895
28/10/1991,1.5003
29/10/1991,1.4785
30/10/1991,1.4640
31/10/1991,1.4650
01/11/1991,1.4610
04/11/1991,1.4348
05/11/1991,1.4490
06/11/1991,1.4510
07/11/1991,1.4390
08/11/1991,1.4510
11/11/1991,
12/11/1991,1.4515
13/11/1991,1.4530
14/11/1991,1.4475
15/11/1991,1.4530
18/11/1991,1.4260
19/11/1991,1.4190
20/11/1991,1.4220
21/11/1991,1.4188
22/11/1991,1.4107
25/11/1991,1.4085
26/11/1991,1.4010
27/11/1991,1.4275
28/11/1991,
29/11/1991,1.4360
02/12/1991,1.4235
03/12/1991,1.4290
04/12/1991,1.4290
05/12/1991,1.4080
06/12/1991,1.3897
09/12/1991,1.3905
10/12/1991,1.3955
11/12/1991,1.3920
12/12/1991,1.3970
13/12/1991,1.3985
16/12/1991,1.3950
17/12/1991,1.3950
18/12/1991,1.3945
19/12/1991,1.3833
20/12/1991,1.3620
23/12/1991,1.3460
24/12/1991,1.3550
25/12/1991,
26/12/1991,1.3445
27/12/1991,1.3510
30/12/1991,1.3555
31/12/1991,1.3615
01/01/1992,
02/01/1992,1.3650
03/01/1992,1.3762
06/01/1992,1.3490
07/01/1992,1.3492
08/01/1992,1.3510
09/01/1992,1.3830
10/01/1992,1.4110
13/01/1992,1.3982
14/01/1992,1.4115
15/01/1992,1.4437
16/01/1992,1.4370
17/01/1992,1.4225
20/01/1992,
21/01/1992,1.4037
22/01/1992,1.4060
23/01/1992,1.4170
24/01/1992,1.4095
27/01/1992,1.4375
28/01/1992,1.4210
29/01/1992,1.4185
30/01/1992,1.4420
31/01/1992,1.4290
03/02/1992,1.4245
04/02/1992,1.4215
05/02/1992,1.4175
06/02/1992,1.4070
07/02/1992,1.3900
10/02/1992,1.4033
11/02/1992,1.4245
12/02/1992,1.4392
13/02/1992,1.4595
14/02/1992,1.4680
17/02/1992,
18/02/1992,1.4895
19/02/1992,1.4888
20/02/1992,1.4895
21/02/1992,1.4940
24/02/1992,1.4907
25/02/1992,1.4855
26/02/1992,1.4990
27/02/1992,1.4890
28/02/1992,1.4845
02/03/1992,1.4878
03/03/1992,1.5070
04/03/1992,1.5240
05/03/1992,1.5242
06/03/1992,1.5170
09/03/1992,1.5080
10/03/1992,1.5185
11/03/1992,1.5085
12/03/1992,1.5130
13/03/1992,1.5075
16/03/1992,1.5105
17/03/1992,1.4965
18/03/1992,1.4928
19/03/1992,1.5150
20/03/1992,1.5255
23/03/1992,1.5175
24/03/1992,1.5145
25/03/1992,1.5000
26/03/1992,1.5165
27/03/1992,1.4965
30/03/1992,1.5042
31/03/1992,1.5020
01/04/1992,1.5090
02/04/1992,1.5027
03/04/1992,1.4890
06/04/1992,1.4887
07/04/1992,1.4920
08/04/1992,1.4923
09/04/1992,1.4870
10/04/1992,1.5080
13/04/1992,1.5250
14/04/1992,1.5135
15/04/1992,1.5335
16/04/1992,1.5430
17/04/1992,1.5450
20/04/1992,1.5485
21/04/1992,1.5474
22/04/1992,1.5415
23/04/1992,1.5420
24/04/1992,1.5330
27/04/1992,1.5300
28/04/1992,1.5173
29/04/1992,1.5220
30/04/1992,1.5170
01/05/1992,1.5010
04/05/1992,1.5045
05/05/1992,1.5083
06/05/1992,1.5020
07/05/1992,1.5117
08/05/1992,1.5290
11/05/1992,1.5280
12/05/1992,1.5045
13/05/1992,1.4945
14/05/1992,1.4760
15/05/1992,1.4885
18/05/1992,1.4650
19/05/1992,1.4595
20/05/1992,1.4705
21/05/1992,1.4825
22/05/1992,1.4890
25/05/1992,
26/05/1992,1.4792
27/05/1992,1.4865
28/05/1992,1.4768
29/05/1992,1.4562
01/06/1992,1.4617
02/06/1992,1.4610
03/06/1992,1.4703
04/06/1992,1.4615
05/06/1992,1.4500
08/06/1992,1.4523
09/06/1992,1.4560
10/06/1992,1.4520
11/06/1992,1.4315
12/06/1992,1.4270
15/06/1992,1.4150
16/06/1992,1.4070
17/06/1992,1.4200
18/06/1992,1.4125
19/06/1992,1.4165
22/06/1992,1.4150
23/06/1992,1.4170
24/06/1992,1.4045
25/06/1992,1.3920
26/06/1992,1.3845
29/06/1992,1.3680
30/06/1992,1.3747
01/07/1992,1.3665
02/07/1992,1.3580
03/07/1992,1.3575
06/07/1992,1.3538
07/07/1992,1.3485
08/07/1992,1.3480
09/07/1992,1.3720
10/07/1992,1.3560
13/07/1992,1.3360
14/07/1992,1.3481
15/07/1992,1.3362
16/07/1992,1.3280
17/07/1992,1.3070
20/07/1992,1.3130
21/07/1992,1.3225
22/07/1992,1.3220
23/07/1992,1.3160
24/07/1992,1.3300
27/07/1992,1.3128
28/07/1992,1.3039
29/07/1992,1.3207
30/07/1992,1.3210
31/07/1992,1.3195
03/08/1992,1.3198
04/08/1992,1.3200
05/08/1992,1.3235
06/08/1992,1.3310
07/08/1992,1.3128
10/08/1992,1.3172
11/08/1992,1.3252
12/08/1992,1.3215
13/08/1992,1.3140
14/08/1992,1.3242
17/08/1992,1.3150
18/08/1992,1.3112
19/08/1992,1.3024
20/08/1992,1.2915
21/08/1992,1.2790
24/08/1992,1.2425
25/08/1992,1.2480
26/08/1992,1.2600
27/08/1992,1.2650
28/08/1992,1.2590
31/08/1992,1.2465
01/09/1992,1.2405
02/09/1992,1.2395
03/09/1992,1.2630
04/09/1992,1.2515
07/09/1992,
08/09/1992,1.2327
09/09/1992,1.2520
10/09/1992,1.2495
11/09/1992,1.2890
14/09/1992,1.3155
15/09/1992,1.3145
16/09/1992,1.3205
17/09/1992,1.2950
18/09/1992,1.3050
21/09/1992,1.3005
22/09/1992,1.3020
23/09/1992,1.3105
24/09/1992,1.3055
25/09/1992,1.2970
28/09/1992,1.2715
29/09/1992,1.2465
30/09/1992,1.2372
01/10/1992,1.2450
02/10/1992,1.2352
05/10/1992,1.2260
06/10/1992,1.2490
07/10/1992,1.2645
08/10/1992,1.3012
09/10/1992,1.3145
12/10/1992,
13/10/1992,1.3138
14/10/1992,1.3040
15/10/1992,1.2942
16/10/1992,1.3185
19/10/1992,1.3230
20/10/1992,1.3610
21/10/1992,1.3480
22/10/1992,1.3510
23/10/1992,1.3630
26/10/1992,1.3685
27/10/1992,1.3660
28/10/1992,1.3700
29/10/1992,1.3760
30/10/1992,1.3770
02/11/1992,1.3985
03/11/1992,1.3925
04/11/1992,1.3980
05/11/1992,1.4170
06/11/1992,1.4315
09/11/1992,1.4265
10/11/1992,1.4375
11/11/1992,
12/11/1992,1.4350
13/11/1992,1.4130
16/11/1992,1.4390
17/11/1992,1.4550
18/11/1992,1.4560
19/11/1992,1.4340
20/11/1992,1.4320
23/11/1992,1.4400
24/11/1992,1.4373
25/11/1992,1.4310
26/11/1992,
27/11/1992,1.4420
30/11/1992,1.4375
01/12/1992,1.4150
02/12/1992,1.3915
03/12/1992,1.4115
04/12/1992,1.4342
07/12/1992,1.4000
08/12/1992,1.3935
09/12/1992,1.4070
10/12/1992,1.4125
11/12/1992,1.4055
14/12/1992,1.4085
15/12/1992,1.4100
16/12/1992,1.3970
17/12/1992,1.4015
18/12/1992,1.4115
21/12/1992,1.4140
22/12/1992,1.4350
23/12/1992,1.4420
24/12/1992,1.4485
25/12/1992,
28/12/1992,1.4550
29/12/1992,1.4630
30/12/1992,1.4595
31/12/1992,1.4660
01/01/1993,
04/01/1993,1.4790
05/01/1993,1.4702
06/01/1993,1.4870
07/01/1993,1.4925
